,0
141067,-0.62
141068,3.53
141069,3.77
141070,-6.85
141071,3.62
141072,1.96
141073,4.92
141074,-1.94
141075,-5.59
141076,5.79
141077,4.39
141078,3.09
141079,-5.13
141080,1.71
141081,2.63
141082,5.38
141083,4.18
141084,0.92
141085,6.23
141086,-2.29
141087,2.67
141088,3.9
141089,4.97
141090,1.16
141091,4.23
141092,2.95
141093,0.66
141094,2.48
141095,-0.85
141096,0.22
141097,-5.71
141098,-1.86
141099,4.44
141100,-0.47
141101,8.11
141102,-2.99
141103,2.81
141104,2.11
141105,4.36
141106,3.87
141107,3.04
141108,4.24
141109,3.03
141110,-0.04
141111,4.18
141112,3.82
141113,-1.72
141114,-0.23
141115,-2.72
141116,4.78
141117,2.53
141118,2.2
141119,2.27
141120,4.93
141121,2.44
141122,2.39
141123,3.41
141124,4.06
141125,4.48
141126,4.52
141127,-1.81
141128,4.6
141129,-0.6
141130,1.23
141131,-2.7
141132,2.99
141133,2.12
141134,3.1
141135,0.14
141136,3.62
141137,-3.13
141138,0.69
141139,2.75
141140,4.79
141141,2.05
141142,2.47
141143,0.01
141144,1.54
141145,2.88
141146,-3.87
141147,-1.89
141148,2.99
141149,0.86
141150,5.0
141151,2.99
141152,2.76
141153,-0.86
141154,4.22
141155,2.8
141156,0.25
141157,-2.83
141158,5.62
141159,2.2
141160,1.18
141161,4.86
141162,1.43
141163,4.05
141164,2.03
141165,0.43
141166,-2.45
141167,4.92
141168,4.47
141169,1.38
141170,4.97
141171,2.42
141172,1.18
141173,-0.41
141174,5.32
141175,2.75
141176,4.64
141177,0.8
141178,0.3
141179,-3.36
141180,5.3
141181,1.54
141182,5.31
141183,3.45
141184,-0.81
141185,4.14
141186,4.33
141187,1.48
141188,3.87
141189,3.02
141190,1.88
141191,3.41
141192,-2.53
141193,2.05
141194,3.39
141195,1.31
141196,3.82
141197,1.26
141198,5.88
141199,5.07
141200,-0.13
141201,1.31
141202,2.34
141203,1.76
141204,-0.49
141205,4.0
141206,5.27
141207,-0.56
141208,1.18
141209,3.17
141210,2.94
141211,1.67
141212,-0.01
141213,3.78
141214,-0.07
141215,4.13
141216,-4.54
141217,2.83
141218,1.54
141219,6.0
141220,-3.55
141221,3.64
141222,1.4
141223,4.7
141224,-2.54
141225,2.32
141226,-0.38
141227,3.33
141228,3.35
141229,1.48
141230,-1.38
141231,1.7
141232,2.07
141233,-4.49
141234,-3.5
141235,4.4
141236,-1.31
141237,0.41
141238,3.73
141239,0.27
141240,3.3
141241,3.73
141242,-4.42
141243,5.73
141244,3.38
141245,0.06
141246,1.64
141247,4.58
141248,3.67
141249,-0.89
141250,2.05
141251,5.27
141252,0.91
141253,3.48
141254,2.83
141255,4.22
141256,1.1
141257,1.37
141258,3.0
141259,4.56
141260,3.59
141261,3.89
141262,2.91
141263,3.55
141264,2.73
141265,1.31
141266,-3.02
141267,1.08
141268,5.16
141269,1.92
141270,4.16
141271,-3.03
141272,4.0
141273,3.31
141274,4.36
141275,5.32
141276,-2.99
141277,7.83
141278,3.8
141279,3.33
141280,8.01
141281,0.63
141282,2.31
141283,0.67
141284,-6.33
141285,4.45
141286,2.21
141287,5.3
141288,2.51
141289,2.75
141290,4.33
141291,-4.89
141292,2.37
141293,2.48
141294,5.38
141295,2.7
141296,4.82
141297,3.81
141298,-0.97
141299,2.3
141300,0.46
141301,-2.71
141302,3.2
141303,1.25
141304,0.6
141305,-0.04
141306,3.28
141307,3.88
141308,3.24
141309,-3.08
141310,-1.37
141311,-1.81
141312,1.87
141313,0.84
141314,-3.76
141315,3.28
141316,0.14
141317,-0.12
141318,1.33
141319,-0.4
141320,3.87
141321,4.0
141322,2.51
141323,5.17
141324,-0.54
141325,0.23
141326,2.86
141327,3.49
141328,-0.7
141329,2.92
141330,0.4
141331,-4.61
141332,4.39
141333,1.3
141334,-6.04
141335,4.88
141336,3.95
141337,5.09
141338,3.97
141339,2.42
141340,8.34
141341,-0.47
141342,2.65
141343,1.43
141344,1.9
141345,1.49
141346,-0.28
141347,1.22
141348,-5.11
141349,4.38
141350,5.72
141351,2.98
141352,2.89
141353,5.68
141354,2.57
141355,4.03
141356,2.84
141357,4.82
141358,5.09
141359,3.57
141360,5.16
141361,-0.68
141362,-0.87
141363,5.35
141364,5.17
141365,0.47
141366,3.43
141367,-5.64
141368,1.5
141369,1.12
141370,0.83
141371,6.22
141372,1.92
141373,2.42
141374,-0.75
141375,1.43
141376,4.37
141377,3.74
141378,1.64
141379,0.46
141380,1.64
141381,1.04
141382,-0.14
141383,1.78
141384,4.76
141385,1.57
141386,2.01
141387,1.91
141388,4.0
141389,4.18
141390,-0.26
141391,4.83
141392,4.52
141393,4.84
141394,1.79
141395,3.23
141396,-0.6
141397,4.16
141398,4.32
141399,3.15
141400,2.51
141401,4.04
141402,3.51
141403,2.52
141404,-2.15
141405,1.52
141406,0.76
141407,3.3
141408,2.14
141409,2.72
141410,2.52
141411,-0.66
141412,3.02
141413,2.38
141414,5.38
141415,5.79
141416,4.41
141417,2.98
141418,2.5
141419,1.78
141420,3.6
141421,1.87
141422,4.8
141423,0.63
141424,3.96
141425,1.03
141426,2.17
141427,2.09
141428,3.33
141429,5.7
141430,1.6
141431,3.31
141432,-1.49
141433,2.78
141434,2.81
141435,2.74
141436,3.44
141437,2.67
141438,0.46
141439,-1.23
141440,-5.19
141441,-4.7
141442,-4.51
141443,1.52
141444,0.31
141445,1.35
141446,3.02
141447,4.19
141448,2.67
141449,2.79
141450,0.26
141451,0.21
141452,3.33
141453,2.47
141454,1.98
141455,3.52
141456,1.51
141457,0.06
141458,3.16
141459,3.14
141460,3.81
141461,-2.78
141462,4.79
141463,-2.41
141464,1.78
141465,0.52
141466,-2.42
141467,2.89
141468,4.33
141469,3.79
141470,0.15
141471,2.6
141472,5.66
141473,1.29
141474,5.14
141475,4.04
141476,2.16
141477,2.95
141478,-3.37
141479,1.21
141480,-0.41
141481,2.27
141482,3.85
141483,2.06
141484,2.98
141485,4.59
141486,5.75
141487,4.18
141488,3.44
141489,2.43
141490,6.15
141491,2.24
141492,6.14
141493,1.81
141494,-0.03
141495,-1.46
141496,4.3
141497,5.07
141498,0.99
141499,3.86
141500,4.4
141501,0.26
141502,-2.97
141503,2.28
141504,-2.25
141505,3.65
141506,-1.03
141507,1.22
141508,3.05
141509,3.3
141510,2.23
141511,5.78
141512,1.27
141513,2.87
141514,-4.3
141515,0.74
141516,4.47
141517,3.13
141518,5.59
141519,4.04
141520,1.66
141521,4.39
141522,2.41
141523,4.6
141524,5.53
141525,1.42
141526,3.83
141527,4.03
141528,5.09
141529,1.88
141530,3.99
141531,4.15
141532,-4.41
141533,0.78
141534,-3.96
141535,1.38
141536,4.94
141537,3.25
141538,0.43
141539,1.99
141540,5.55
141541,3.34
141542,1.65
141543,3.85
141544,4.23
141545,3.4
141546,2.9
141547,-4.05
141548,2.95
141549,-3.84
141550,4.59
141551,-1.75
141552,-0.47
141553,0.7
141554,0.0
141555,4.45
141556,6.57
141557,-0.63
141558,1.85
141559,4.61
141560,4.22
141561,-2.36
141562,-2.87
141563,3.9
141564,2.16
141565,2.1
141566,-0.73
141567,3.8
141568,-4.39
141569,4.14
141570,4.84
141571,0.2
141572,3.44
141573,-3.32
141574,3.82
141575,2.1
141576,-1.08
141577,3.07
141578,1.47
141579,1.15
141580,3.66
141581,0.72
141582,-0.52
141583,5.53
141584,0.65
141585,2.57
141586,2.62
141587,6.28
141588,4.4
141589,4.89
141590,2.77
141591,3.3
141592,-2.06
141593,1.4
141594,4.7
141595,1.17
141596,2.72
141597,3.78
141598,0.21
141599,4.0
141600,4.1
141601,-0.63
141602,5.24
141603,-3.06
141604,4.47
141605,0.95
141606,3.78
141607,5.3
141608,4.22
141609,-3.24
141610,-2.61
141611,0.98
141612,4.77
141613,1.85
141614,1.63
141615,4.92
141616,0.53
141617,4.37
141618,4.18
141619,1.62
141620,2.66
141621,3.67
141622,1.52
141623,3.22
141624,2.65
141625,0.7
141626,3.17
141627,3.58
141628,3.95
141629,4.33
141630,-1.92
141631,3.07
141632,-2.16
141633,1.23
141634,4.36
141635,-2.08
141636,0.42
141637,1.81
141638,2.04
141639,6.73
141640,-0.09
141641,-0.07
141642,1.49
141643,-0.86
141644,3.64
141645,3.76
141646,1.07
141647,2.43
141648,-0.83
141649,6.13
141650,1.66
141651,6.98
141652,-0.62
141653,1.78
141654,5.68
141655,5.27
141656,3.5
141657,2.59
141658,0.27
141659,3.4
141660,-0.37
141661,2.62
141662,5.74
141663,3.62
141664,5.67
141665,1.75
141666,0.39
141667,-7.02
141668,2.29
141669,3.79
141670,3.44
141671,3.73
141672,2.68
141673,0.83
141674,4.48
141675,1.77
141676,2.83
141677,2.6
141678,3.32
141679,2.98
141680,5.21
141681,3.82
141682,4.46
141683,1.73
141684,1.12
141685,4.47
141686,5.29
141687,4.52
141688,3.53
141689,-1.33
141690,-0.29
141691,-0.28
141692,2.64
141693,1.0
141694,4.0
141695,3.53
141696,-0.61
141697,5.25
141698,2.37
141699,-7.41
141700,3.41
141701,2.59
141702,-0.15
141703,0.34
141704,0.05
141705,1.53
141706,3.98
141707,4.81
141708,0.67
141709,1.69
141710,2.87
141711,-2.65
141712,-3.61
141713,-0.69
141714,3.69
141715,-1.37
141716,5.67
141717,2.2
141718,-4.01
141719,3.27
141720,0.04
141721,1.38
141722,2.43
141723,1.35
141724,5.47
141725,1.78
141726,3.88
141727,1.7
141728,-0.81
141729,2.7
141730,-3.57
141731,2.51
141732,2.45
141733,3.26
141734,2.5
141735,0.31
141736,0.33
141737,2.24
141738,-0.12
141739,2.79
141740,2.11
141741,4.05
141742,1.1
141743,-1.07
141744,-0.94
141745,-4.05
141746,3.52
141747,5.67
141748,4.25
141749,-4.58
141750,4.33
141751,2.37
141752,0.58
141753,4.78
141754,-0.11
141755,1.79
141756,2.47
141757,3.57
141758,4.73
141759,1.25
141760,2.29
141761,2.54
141762,1.14
141763,-3.45
141764,-0.26
141765,2.0
141766,-0.01
141767,-1.02
141768,3.77
141769,3.14
141770,4.85
141771,-3.52
141772,1.68
141773,5.07
141774,2.37
141775,4.6
141776,0.96
141777,-3.45
141778,3.78
141779,5.96
141780,4.91
141781,1.38
141782,3.25
141783,3.68
141784,3.87
141785,-0.65
141786,4.21
141787,2.03
141788,3.75
141789,2.18
141790,2.94
141791,3.02
141792,2.59
141793,2.11
141794,-1.46
141795,3.13
141796,-3.99
141797,-3.95
141798,2.71
141799,3.75
141800,-1.56
141801,4.71
141802,1.28
141803,3.13
141804,-0.77
141805,4.28
141806,-2.84
141807,5.32
141808,3.69
141809,-0.03
141810,4.6
141811,1.92
141812,4.1
141813,1.4
141814,-4.46
141815,5.45
141816,3.02
141817,4.72
141818,3.15
141819,2.33
141820,1.99
141821,3.04
141822,-6.43
141823,6.19
141824,4.77
141825,1.94
141826,1.37
141827,-0.83
141828,-6.09
141829,2.35
141830,-0.18
141831,3.46
141832,1.04
141833,4.74
141834,1.47
141835,4.03
141836,-3.1
141837,3.91
141838,1.98
141839,-3.84
141840,4.27
141841,-1.15
141842,4.21
141843,2.75
141844,4.77
141845,-0.79
141846,-0.21
141847,0.48
141848,-0.36
141849,2.55
141850,2.56
141851,4.18
141852,1.48
141853,2.26
141854,-0.4
141855,5.01
141856,-0.33
141857,3.11
141858,0.28
141859,4.53
141860,4.65
141861,1.21
141862,-4.36
141863,2.24
141864,4.46
141865,5.15
141866,0.7
141867,0.65
141868,2.29
141869,-0.04
141870,-4.32
141871,5.8
141872,-2.81
141873,1.79
141874,1.54
141875,3.0
141876,1.03
141877,4.02
141878,-0.95
141879,-1.39
141880,3.21
141881,-4.91
141882,1.63
141883,-4.24
141884,2.94
141885,5.32
141886,-1.28
141887,-6.72
141888,5.76
141889,3.2
141890,1.1
141891,3.05
141892,1.25
141893,5.18
141894,4.76
141895,0.77
141896,1.98
141897,4.35
141898,2.45
141899,-2.6
141900,1.95
141901,5.13
141902,3.28
141903,6.77
141904,1.68
141905,1.82
141906,2.08
141907,-2.07
141908,-1.08
141909,2.06
141910,-0.74
141911,-5.47
141912,2.32
141913,1.67
141914,5.96
141915,3.47
141916,5.81
141917,4.63
141918,8.41
141919,1.16
141920,-0.93
141921,0.43
141922,4.34
141923,3.47
141924,1.04
141925,3.16
141926,4.81
141927,2.55
141928,1.82
141929,5.55
141930,4.4
141931,-1.98
141932,4.59
141933,-0.84
141934,5.7
141935,2.52
141936,2.4
141937,1.7
141938,5.56
141939,3.84
141940,4.95
141941,5.04
141942,-3.7
141943,-1.58
141944,0.44
141945,4.26
141946,-3.91
141947,2.98
141948,1.84
141949,2.97
141950,3.58
141951,-3.82
141952,3.11
141953,4.41
141954,-1.7
141955,-3.92
141956,-1.42
141957,2.35
141958,2.21
141959,4.02
141960,2.54
141961,3.62
141962,1.26
141963,3.58
141964,1.89
141965,2.82
141966,4.3
141967,-5.5
141968,1.82
141969,1.15
141970,1.68
141971,4.26
141972,1.2
141973,4.93
141974,4.7
141975,3.75
141976,4.26
141977,2.54
141978,3.7
141979,-2.15
141980,-2.11
141981,5.4
141982,-2.75
141983,3.22
141984,1.64
141985,3.18
141986,2.97
141987,1.24
141988,4.34
141989,-0.38
141990,0.9
141991,2.86
141992,0.83
141993,2.29
141994,2.73
141995,5.65
141996,-0.52
141997,2.88
141998,2.14
141999,5.68
142000,3.46
142001,1.86
142002,4.73
142003,2.19
142004,-2.6
142005,2.99
142006,-0.86
142007,3.38
142008,4.5
142009,3.44
142010,2.97
142011,1.61
142012,3.12
142013,5.0
142014,4.88
142015,-3.42
142016,3.56
142017,2.3
142018,5.07
142019,-2.22
142020,3.4
142021,1.61
142022,5.4
142023,3.49
142024,2.04
142025,2.74
142026,3.69
142027,0.01
142028,0.74
142029,4.36
142030,3.96
142031,1.33
142032,-1.82
142033,3.52
142034,-3.41
142035,5.08
142036,4.47
142037,-0.05
142038,0.83
142039,-0.79
142040,3.46
142041,4.48
142042,2.81
142043,-1.39
142044,-4.92
142045,1.61
142046,3.59
142047,-3.4
142048,3.81
142049,1.3
142050,-2.07
142051,2.37
142052,-0.51
142053,0.98
142054,0.47
142055,4.51
142056,4.43
142057,1.92
142058,1.19
142059,5.05
142060,7.43
142061,3.69
142062,0.31
142063,0.62
142064,2.8
142065,3.03
142066,6.36
142067,3.43
142068,2.1
142069,0.56
142070,3.61
142071,2.16
142072,2.87
142073,2.03
142074,5.23
142075,2.08
142076,-0.14
142077,2.7
142078,3.01
142079,2.89
142080,-0.17
142081,-4.02
142082,6.33
142083,-1.12
142084,1.85
142085,5.68
142086,4.85
142087,-1.37
142088,1.03
142089,-5.84
142090,1.25
142091,3.11
142092,4.61
142093,2.01
142094,0.39
142095,5.62
142096,2.82
142097,3.75
142098,6.23
142099,4.83
142100,5.31
142101,-3.07
142102,5.56
142103,4.55
142104,-0.21
142105,0.86
142106,-0.33
142107,2.39
142108,-1.51
142109,2.39
142110,2.57
142111,6.82
142112,1.69
142113,3.73
142114,2.24
142115,3.64
142116,1.26
142117,-0.94
142118,4.55
142119,1.58
142120,1.69
142121,4.7
142122,3.46
142123,3.43
142124,3.96
142125,3.23
142126,2.2
142127,-3.74
142128,3.19
142129,2.81
142130,5.23
142131,4.79
142132,-4.68
142133,-3.49
142134,1.2
142135,1.67
142136,2.19
142137,-6.24
142138,5.56
142139,0.65
142140,2.54
142141,2.8
142142,5.1
142143,-2.42
142144,-0.15
142145,5.63
142146,2.62
142147,5.31
142148,-4.27
142149,4.16
142150,4.99
142151,1.54
142152,4.08
142153,3.24
142154,1.09
142155,5.38
142156,2.48
142157,-2.47
142158,3.1
142159,4.31
142160,4.16
142161,3.44
142162,6.74
142163,2.96
142164,0.05
142165,1.37
142166,2.15
142167,-0.2
142168,-4.52
142169,4.71
142170,1.33
142171,4.24
142172,-0.88
142173,2.83
142174,1.93
142175,-6.27
142176,1.62
142177,4.71
142178,-0.03
142179,1.72
142180,-5.59
142181,-3.49
142182,5.13
142183,0.91
142184,-4.18
142185,4.32
142186,2.79
142187,1.04
142188,-0.56
142189,4.26
142190,3.62
142191,4.62
142192,2.02
142193,2.54
142194,1.32
142195,3.49
142196,11.03
142197,-3.79
142198,0.82
142199,0.97
142200,-0.77
142201,3.2
142202,5.69
142203,0.98
142204,5.65
142205,2.78
142206,4.46
142207,2.82
142208,6.74
142209,1.27
142210,1.3
142211,1.41
142212,-2.4
142213,3.22
142214,1.67
142215,4.53
142216,3.95
142217,0.71
142218,1.94
142219,-0.05
142220,-0.95
142221,3.42
142222,-3.16
142223,5.48
142224,3.02
142225,2.6
142226,3.46
142227,2.82
142228,4.68
142229,-3.26
142230,-2.3
142231,-2.39
142232,1.98
142233,-3.61
142234,3.5
142235,3.61
142236,5.88
142237,4.72
142238,5.07
142239,6.11
142240,4.1
142241,4.14
142242,4.07
142243,-4.57
142244,-1.5
142245,1.32
142246,-2.73
142247,-2.78
142248,3.18
142249,4.21
142250,3.33
142251,3.51
142252,1.28
142253,-3.67
142254,5.75
142255,-2.03
142256,-5.11
142257,-2.13
142258,1.3
142259,-0.54
142260,4.14
142261,5.02
142262,3.54
142263,0.86
142264,3.58
142265,-4.08
142266,2.18
142267,1.08
142268,4.48
142269,3.67
142270,2.67
142271,5.63
142272,3.96
142273,3.62
142274,2.41
142275,4.79
142276,0.65
142277,-7.22
142278,6.1
142279,3.01
142280,1.1
142281,3.45
142282,3.24
142283,0.03
142284,2.75
142285,-1.53
142286,4.03
142287,1.7
142288,4.94
142289,2.18
142290,2.27
142291,4.99
142292,2.62
142293,2.89
142294,4.36
142295,-4.59
142296,4.88
142297,-0.67
142298,2.02
142299,2.55
142300,2.85
142301,-3.71
142302,0.31
142303,-0.76
142304,10.24
142305,2.13
142306,-2.5
142307,0.53
142308,1.13
142309,4.25
142310,6.0
142311,5.5
142312,3.3
142313,0.66
142314,-4.96
142315,1.84
142316,-0.04
142317,3.77
142318,4.12
142319,3.47
142320,3.78
142321,-1.75
142322,2.46
142323,-3.18
142324,4.02
142325,-1.18
142326,1.96
142327,-0.24
142328,-1.7
142329,-1.67
142330,2.98
142331,3.5
142332,-0.49
142333,-1.76
142334,1.33
142335,3.86
142336,4.15
142337,2.14
142338,4.19
142339,-6.1
142340,2.66
142341,-2.3
142342,5.59
142343,-1.35
142344,5.74
142345,4.45
142346,3.73
142347,-7.16
142348,3.29
142349,-4.11
142350,0.83
142351,3.39
142352,-0.9
142353,4.31
142354,3.42
142355,2.61
142356,3.44
142357,4.17
142358,-0.9
142359,3.75
142360,3.6
142361,-0.57
142362,2.31
142363,1.99
142364,4.21
142365,2.7
142366,-2.58
142367,0.04
142368,-6.44
142369,0.05
142370,4.13
142371,2.84
142372,3.56
142373,3.36
142374,3.68
142375,-0.55
142376,2.4
142377,1.55
142378,3.26
142379,2.98
142380,2.28
142381,0.17
142382,2.26
142383,6.84
142384,3.18
142385,-2.35
142386,4.57
142387,-6.58
142388,2.58
142389,3.0
142390,1.51
142391,4.96
142392,5.53
142393,3.89
142394,3.11
142395,2.18
142396,0.05
142397,3.73
142398,-0.29
142399,4.29
142400,1.5
142401,0.61
142402,1.73
142403,1.53
142404,4.86
142405,2.04
142406,-0.35
142407,4.23
142408,3.05
142409,4.81
142410,8.19
142411,4.37
142412,-0.44
142413,1.47
142414,5.13
142415,3.87
142416,-2.83
142417,4.65
142418,1.09
142419,5.13
142420,3.69
142421,-1.59
142422,4.58
142423,-2.7
142424,0.93
142425,0.04
142426,2.19
142427,4.43
142428,2.72
142429,2.87
142430,2.93
142431,-4.17
142432,2.22
142433,0.49
142434,4.85
142435,4.35
142436,-3.47
142437,-2.18
142438,0.62
142439,3.79
142440,3.85
142441,2.78
142442,3.12
142443,3.45
142444,4.9
142445,1.79
142446,3.24
142447,-2.25
142448,-4.21
142449,2.08
142450,3.6
142451,3.59
142452,2.71
142453,-1.33
142454,5.45
142455,3.25
142456,1.86
142457,3.84
142458,-6.73
142459,2.35
142460,5.81
142461,3.55
142462,4.61
142463,1.99
142464,0.53
142465,1.98
142466,2.65
142467,3.58
142468,2.46
142469,-7.67
142470,-4.95
142471,2.98
142472,6.06
142473,3.97
142474,0.68
142475,1.83
142476,0.74
142477,1.41
142478,4.64
142479,3.54
142480,-0.69
142481,3.17
142482,-4.36
142483,3.14
142484,3.64
142485,2.42
142486,-2.34
142487,4.17
142488,3.33
142489,2.33
142490,2.79
142491,0.11
142492,-1.08
142493,3.94
142494,1.24
142495,2.44
142496,-1.09
142497,-0.61
142498,2.78
142499,4.29
142500,-0.76
142501,-1.69
142502,2.18
142503,1.59
142504,1.65
142505,0.97
142506,2.92
142507,1.67
142508,4.91
142509,3.72
142510,4.14
142511,4.94
142512,5.21
142513,0.67
142514,2.91
142515,-1.52
142516,3.88
142517,4.0
142518,3.79
142519,5.1
142520,3.6
142521,4.61
142522,-2.15
142523,-1.44
142524,-0.83
142525,1.84
142526,2.75
142527,-0.66
142528,-1.81
142529,5.36
142530,1.09
142531,3.62
142532,1.19
142533,1.49
142534,1.28
142535,2.25
142536,2.14
142537,4.89
142538,1.57
142539,-2.53
142540,2.44
142541,1.04
142542,1.08
142543,-4.23
142544,3.48
142545,2.78
142546,-0.04
142547,5.18
142548,1.1
142549,2.16
142550,-3.23
142551,0.08
142552,5.31
142553,4.87
142554,-5.44
142555,3.52
142556,3.06
142557,-0.83
142558,-4.99
142559,-1.91
142560,6.12
142561,1.83
142562,1.32
142563,4.18
142564,-0.46
142565,1.28
142566,3.46
142567,-4.14
142568,3.0
142569,3.82
142570,1.93
142571,2.71
142572,3.63
142573,5.03
142574,2.45
142575,4.43
142576,5.46
142577,5.73
142578,4.78
142579,3.42
142580,3.11
142581,1.82
142582,1.02
142583,4.59
142584,-4.98
142585,6.1
142586,4.54
142587,2.03
142588,5.47
142589,3.18
142590,4.68
142591,0.81
142592,3.16
142593,2.56
142594,1.74
142595,4.69
142596,3.84
142597,-0.53
142598,1.42
142599,6.19
142600,2.35
142601,2.45
142602,2.73
142603,5.53
142604,1.16
142605,2.3
142606,3.46
142607,4.31
142608,-1.95
142609,4.96
142610,-0.57
142611,5.99
142612,2.43
142613,1.71
142614,0.87
142615,-0.01
142616,-2.62
142617,5.41
142618,5.68
142619,5.99
142620,3.12
142621,4.41
142622,3.45
142623,4.26
142624,0.51
142625,4.29
142626,0.58
142627,4.1
142628,-2.93
142629,1.59
142630,2.26
142631,2.38
142632,-2.34
142633,-4.85
142634,4.12
142635,3.12
142636,3.07
142637,4.31
142638,-0.04
142639,4.36
142640,3.92
142641,1.96
142642,3.47
142643,2.43
142644,4.89
142645,-0.93
142646,1.6
142647,-0.3
142648,5.44
142649,-1.1
142650,2.15
142651,0.46
142652,6.47
142653,0.99
142654,0.82
142655,-0.99
142656,4.15
142657,0.23
142658,4.25
142659,-0.99
142660,3.24
142661,3.35
142662,-6.38
142663,3.36
142664,1.86
142665,1.36
142666,0.54
142667,3.8
142668,1.75
142669,2.15
142670,4.2
142671,-0.06
142672,2.96
142673,3.46
142674,2.47
142675,0.48
142676,3.97
142677,-5.33
142678,2.99
142679,4.15
142680,-1.07
142681,2.61
142682,2.4
142683,1.83
142684,3.49
142685,2.08
142686,-1.26
142687,2.42
142688,-3.88
142689,3.15
142690,3.89
142691,1.93
142692,2.58
142693,4.91
142694,3.05
142695,-4.23
142696,1.87
142697,1.47
142698,4.21
142699,-3.75
142700,0.63
142701,0.69
142702,3.19
142703,3.12
142704,-1.25
142705,3.94
142706,2.17
142707,2.82
142708,-8.71
142709,2.42
142710,4.55
142711,1.76
142712,5.15
142713,-0.45
142714,5.12
142715,3.54
142716,-0.92
142717,-1.64
142718,2.3
142719,2.62
142720,5.97
142721,5.05
142722,3.1
142723,2.82
142724,0.39
142725,2.4
142726,3.44
142727,-0.48
142728,1.72
142729,1.39
142730,2.84
142731,3.01
142732,-1.78
142733,3.25
142734,1.34
142735,5.99
142736,1.27
142737,0.82
142738,6.1
142739,2.72
142740,3.47
142741,2.8
142742,3.19
142743,5.73
142744,2.45
142745,5.27
142746,-5.18
142747,4.22
142748,2.36
142749,2.04
142750,6.4
142751,-0.26
142752,4.99
142753,-7.35
142754,2.69
142755,2.85
142756,6.88
142757,-3.37
142758,4.99
142759,2.16
142760,2.85
142761,-4.09
142762,3.92
142763,1.66
142764,4.48
142765,-1.26
142766,4.61
142767,2.81
142768,4.23
142769,2.58
142770,2.74
142771,5.0
142772,4.18
142773,4.54
142774,4.83
142775,3.21
142776,1.95
142777,4.1
142778,-3.41
142779,-4.0
142780,2.82
142781,4.9
142782,4.74
142783,-2.49
142784,4.39
142785,2.76
142786,-1.43
142787,-5.18
142788,-1.64
142789,1.23
142790,-0.18
142791,1.04
142792,2.19
142793,-4.86
142794,4.55
142795,0.83
142796,1.63
142797,1.35
142798,5.22
142799,2.38
142800,-2.86
142801,-1.83
142802,3.7
142803,-2.55
142804,-0.74
142805,1.17
142806,-0.96
142807,0.99
142808,-2.89
142809,-3.94
142810,5.16
142811,2.16
142812,4.5
142813,4.29
142814,4.89
142815,0.63
142816,1.99
142817,4.72
142818,2.5
142819,-5.22
142820,-4.17
142821,3.27
142822,1.98
142823,-2.11
142824,1.02
142825,5.42
142826,4.77
142827,4.18
142828,2.02
142829,1.6
142830,4.54
142831,2.63
142832,-0.08
142833,-5.62
142834,0.53
142835,2.44
142836,1.94
142837,3.91
142838,-2.21
142839,4.28
142840,3.18
142841,4.03
142842,5.26
142843,3.86
142844,5.66
142845,-1.84
142846,0.72
142847,4.9
142848,-0.9
142849,3.39
142850,-2.35
142851,1.75
142852,-0.41
142853,5.47
142854,0.81
142855,-2.41
142856,4.0
142857,1.88
142858,3.93
142859,2.77
142860,6.55
142861,5.58
142862,2.63
142863,2.14
142864,4.91
142865,3.66
142866,2.96
142867,1.5
142868,2.76
142869,-0.34
142870,2.5
142871,1.32
142872,4.25
142873,2.87
142874,4.68
142875,3.27
142876,3.43
142877,2.03
142878,3.69
142879,0.79
142880,3.61
142881,-2.18
142882,3.78
142883,3.25
142884,-0.25
142885,-0.25
142886,1.91
142887,3.0
142888,2.83
142889,4.66
142890,0.31
142891,-0.82
142892,-1.13
142893,3.09
142894,-1.7
142895,4.59
142896,-0.07
142897,6.3
142898,2.65
142899,2.98
142900,2.66
142901,2.9
142902,0.75
142903,2.24
142904,-2.06
142905,-2.04
142906,4.53
142907,3.23
142908,1.36
142909,5.9
142910,2.09
142911,2.62
142912,2.74
142913,-1.24
142914,-2.13
142915,-3.48
142916,5.21
142917,3.86
142918,2.83
142919,-4.77
142920,1.24
142921,0.18
142922,2.67
142923,-0.96
142924,-3.21
142925,-5.98
142926,5.1
142927,4.26
142928,-0.21
142929,4.78
142930,-1.74
142931,2.74
142932,-1.45
142933,2.77
142934,-1.76
142935,2.8
142936,3.09
142937,5.25
142938,3.3
142939,2.39
142940,3.86
142941,4.16
142942,2.9
142943,-4.82
142944,3.53
142945,0.06
142946,1.29
142947,-0.99
142948,3.09
142949,4.41
142950,4.42
142951,-2.31
142952,2.13
142953,2.37
142954,1.2
142955,-0.17
142956,2.22
142957,4.15
142958,4.44
142959,0.88
142960,2.3
142961,3.96
142962,3.66
142963,6.61
142964,-0.76
142965,0.5
142966,-1.64
142967,2.65
142968,4.34
142969,3.12
142970,3.71
142971,-3.62
142972,5.87
142973,3.77
142974,5.13
142975,-2.94
142976,-0.19
142977,0.78
142978,4.33
142979,1.76
142980,-0.5
142981,3.35
142982,7.22
142983,3.17
142984,0.02
142985,2.31
142986,0.65
142987,1.43
142988,4.88
142989,-4.11
142990,3.18
142991,3.12
142992,3.66
142993,1.89
142994,8.59
142995,2.99
142996,2.78
142997,3.34
142998,0.57
142999,-1.28
143000,0.22
143001,1.76
143002,-5.09
143003,-0.31
143004,5.66
143005,4.97
